word1,word2,score,,,P1,P2,100-3,100-5,100-7,200-3,200-5,200-7,300-3,300-5,300-7,400-3,400-5,400-7,500-3,500-5,500-7,128-3,128-5,128-7,256-3,256-5,256-7,512-3,512-5,512-7
meal,waist,0.98,,755,کھانا,کمر,0.13258645,0.11171061,0.24145484,0.05004529,0.10018165,0.088434264,0.03956255,0.037491616,0.06907055,0.060782798,0.037015088,0.050283734,0.052315336,0.042728074,0.052953918,0.07158285,0.09085478,0.077559985,0.07465546,0.08593714,0.08778766,0.040953796,0.0654429,0.07239972
camera,president,0.48,,756,کیمرے,صدر,-0.199473,-0.21799664,-0.16311474,-0.14436944,-0.15579213,-0.16345985,-0.10977525,-0.1356548,-0.13961874,-0.11300819,-0.106273234,-0.12597427,-0.13455309,-0.10541348,-0.12629272,-0.21787447,-0.19545045,-0.16858916,-0.13187869,-0.11452654,-0.14543413,-0.0951571,-0.12354631,-0.101556405
liquor,band,0.68,,757,شراب,بینڈ,0.081532076,0.07430821,0.033542834,0.07923343,0.002305054,0.07159399,0.00802535,0.052319128,0.013155456,0.005200504,0.028851377,0.026465818,0.00676054,0.04986306,0.040127486,0.060668223,-0.015320651,0.011409543,0.079730116,0.023388918,0.003209516,0.03787525,0.021350712,0.016593624
stomach,vein,2.35,,758,پیٹ,رگ,0.081291735,0.024418188,-0.0246876,0.07725365,0.011188986,-0.077158816,0.08887545,-0.001035213,0.03370773,0.07800543,0.070985824,0.043578744,0.024458986,0.03716708,0.01866412,0.08105244,0.039719813,-0.045448497,0.07344699,-0.006522518,-0.019758618,0.055941977,0.044475093,0.01936595
gun,fur,0.3,,759,گن,فر,0.15094441,0.10956083,0.053194497,0.07876069,0.061214466,-0.02878196,0.09956031,0.06119629,0.054887835,0.0811561,0.082286924,0.0528771,0.07076267,0.025934916,0.04210174,0.12381522,0.14054511,0.05592236,0.07347852,0.09896104,0.024634175,0.04179064,0.03396338,0.034231193
worker,camera,0.68,,761,کارکن,کیمرے,-0.01003507,-0.012310397,-0.05653961,-0.06940942,-0.044256266,-0.07797853,-0.018906467,-0.057719044,-0.08187145,-0.036898058,-0.04056822,-0.057419628,-0.04012121,-0.0373942,-0.092816174,-0.067030095,-0.043505117,0.008249711,-0.048216365,-0.08006855,-0.100109495,-0.043818634,-0.050413992,-0.057904083
rice,boy,0.4,,763,چاول,لڑکا,0.099410094,0.12934855,0.17091073,0.03459045,0.072094284,0.10360772,0.04509053,0.08180729,0.080030695,0.053196073,0.054754023,0.07687952,0.04757924,0.05856787,0.111567006,0.092979535,0.11209133,0.15499438,0.038393274,0.06599562,0.12889041,0.055292636,0.065084286,0.04637081
people,gun,0.68,,764,لوگ,بندوق,0.16128294,0.13774559,0.16728324,0.1483062,0.12084199,0.09058344,0.1152664,0.112296216,0.07556517,0.12288277,0.10678672,0.0699947,0.08192814,0.07376277,0.06819415,0.14823776,0.13730365,0.08594902,0.11545701,0.09074589,0.06953497,0.07402155,0.09183132,0.06592703
cliff,tail,0.3,,765,چٹان,دم,0.33971757,0.32608375,0.30864355,0.32235807,0.29803872,0.2734868,0.26096562,0.21446165,0.17997232,0.26532963,0.21479818,0.20896856,0.2238506,0.22187413,0.17572607,0.27877653,0.32253262,0.23276931,0.28928214,0.23081377,0.22972679,0.23344502,0.19893049,0.16228625
princess,island,0.3,,767,شہزادی,جزیرہ,0.30230114,0.31329447,0.35074463,0.21906534,0.22776976,0.19086003,0.123654574,0.16725221,0.120990224,0.07885077,0.024862055,0.060559023,0.110755935,0.08801268,0.06503938,0.23955986,0.2854062,0.31645787,0.15650907,0.12636821,0.16174456,0.092918724,0.106276944,0.08673232
wagon,container,2.65,,769,وگن,کنٹینر,0.04675437,0.000971059,0.105576746,-0.068445235,-0.000749679,0.012254765,-0.017161822,-0.0240665,0.052703705,0.034103822,0.0631426,0.06303614,-0.035713274,0.032164246,0.023667797,0.063501,0.013410565,0.03910195,0.005903555,0.000218553,0.010755684,-0.000192616,0.061825175,0.022318073
people,balloon,0.48,,770,لوگ,غبارہ,0.078273885,0.021196399,-0.034659628,0.08833685,0.021047331,0.01764008,0.06432158,0.021675702,0.03191928,0.04439112,0.027509334,0.032475498,0.029349376,0.03424194,0.000471657,0.07544503,-0.047239713,-0.01849607,0.09075015,0.017590437,0.06823933,0.03777815,0.023711849,-0.002629513
dollar,people,0.4,,771,ڈالر,لوگ,0.052899104,0.079915546,0.043177325,0.07750379,0.051217552,0.013855873,0.04702677,0.030691523,0.01911811,0.031399988,0.02134914,0.011845447,0.024827309,0.017882483,-0.004544387,0.0685413,0.09059997,0.0631955,0.04540337,0.0498241,0.019398782,0.036205254,0.02103098,-0.004494736
bath,balloon,0.4,,772,باتھ,غبارہ,0.22096066,0.27517474,0.19721712,0.13679582,0.09139085,0.065007605,0.10511341,0.09653124,0.13425943,0.10969989,0.04900726,0.09006354,0.08175822,0.070283316,0.11277838,0.17071345,0.121562324,0.15698542,0.14105481,0.09483374,0.09415827,0.11159365,0.1300066,0.06186689
stomach,bedroom,0.4,,773,پیٹ,بیڈروم,0.35681552,0.39131725,0.36556086,0.3050318,0.25899702,0.25374255,0.19077148,0.19753394,0.19393064,0.1729326,0.18474914,0.1805481,0.19342507,0.1456711,0.13148652,0.33826917,0.33674282,0.3541628,0.24588637,0.24884614,0.21289603,0.21640474,0.21366008,0.17615288
bicycle,bedroom,0.4,,774,بائیسکل,بیڈروم,0.32802242,0.21873541,0.26418215,0.17025189,0.18687709,0.113037325,0.12763011,0.12833014,0.03354107,0.091240704,0.074530885,0.036160197,0.09370192,0.06482845,0.07517738,0.23434764,0.22286673,0.1620574,0.16299035,0.09005839,0.10203623,0.079711065,0.07498925,0.05577392
bowl,tail,0.48,,776,کٹورا,دم,0.14231405,0.16647655,0.1886718,0.13251665,0.06028264,0.05440404,0.1470039,0.118714266,0.08729784,0.09477526,0.083190955,0.09389228,0.11225983,0.074561685,0.11541974,0.13468455,0.06989473,0.10114418,0.10785764,0.06122744,0.105773784,0.15244877,0.081940025,0.08268343
vanish,disappear,9.8,,782,غائب,غائب,0.99999994,1,1,1,0.99999994,1,1,1,1,1,0.99999994,1,1,1,0.99999994,1,1,1,0.99999994,1,1,1,1,1
multiply,divide,1.75,,783,ضرب,تقسیم,0.12512775,0.06523585,0.11838105,0.06503096,0.10579705,0.118000604,0.07203326,0.061474808,0.08052442,0.026249127,0.03202629,0.05987831,0.042917132,0.04173834,0.063535295,0.09867148,0.04752241,0.06614332,0.063137606,0.079652846,0.08054365,0.015169008,0.019326244,0.041812025
begin,originate,8.2,,785,شروع,تیار,0.40618107,0.39700228,0.39150074,0.30941936,0.29378125,0.28445643,0.28345332,0.26945925,0.25536865,0.27631783,0.25934345,0.24217229,0.27468842,0.25505245,0.24208346,0.36847177,0.3542859,0.34292448,0.2936603,0.26753289,0.25520822,0.26776654,0.25853384,0.24096325
protect,defend,9.13,,786,حفاظت,دفاع,0.31724352,0.27703628,0.26582965,0.2787238,0.22368485,0.2416251,0.25809583,0.24520884,0.21774207,0.25391582,0.21538217,0.20324652,0.22668491,0.20652589,0.1927831,0.3048571,0.24539569,0.23170546,0.24119717,0.2325707,0.21503833,0.223822,0.20664783,0.18436149
kill,destroy,5.9,,787,قتل,تباہ,0.3920721,0.41116875,0.4449376,0.39093825,0.3676976,0.38145375,0.37007725,0.34683362,0.33315524,0.3410301,0.3468081,0.3348154,0.35838035,0.31019136,0.3241791,0.3918574,0.3911341,0.3722652,0.39305845,0.36129814,0.3552322,0.3378448,0.33529803,0.32006875
create,make,8.72,,788,بنانا,بنائیں,0.60320807,0.61118037,0.6205311,0.61925864,0.6342254,0.6314418,0.6311495,0.64272416,0.62984663,0.6256491,0.631306,0.61715066,0.6174516,0.6242372,0.6152322,0.6132711,0.63089055,0.6107365,0.63180345,0.6488082,0.6403887,0.62127984,0.61883295,0.6121669
accept,reject,0.83,,789,قبول,مسترد,0.52026355,0.49670708,0.54649764,0.45681265,0.4659371,0.47903848,0.46848467,0.46506307,0.45256245,0.47340712,0.46465993,0.45845142,0.46709812,0.45605126,0.4479116,0.45525736,0.46069518,0.4772446,0.47156143,0.4623352,0.46821117,0.4525051,0.45328128,0.44939148
carry,bring,5.8,,791,کیریئر,لانے,-0.11114974,-0.10956385,-0.09912793,-0.059266824,-0.09701023,-0.10669398,-0.07758924,-0.083935864,-0.10657933,-0.087866046,-0.06967115,-0.09346373,-0.068036914,-0.07151696,-0.07973268,-0.11753174,-0.09955387,-0.10654172,-0.0670487,-0.08099148,-0.08657788,-0.06178291,-0.07822742,-0.077591866
achieve,accomplish,8.57,,796,حاصل,پورا,0.44963992,0.46735522,0.47855425,0.41218042,0.4232035,0.42146927,0.40005723,0.40013686,0.40542397,0.3859266,0.3816285,0.37932765,0.3762678,0.3775143,0.36444882,0.43122315,0.41418245,0.42405748,0.4041893,0.40918148,0.40554953,0.37453318,0.38310713,0.37037787
make,construct,8.33,,797,بنائیں,تعمیر,0.124843076,0.12591046,0.1155791,0.062261604,0.07956641,0.10146916,0.05104671,0.08383561,0.07424558,0.038528018,0.065400794,0.08046042,0.029511837,0.071594305,0.075359575,0.10499257,0.11858089,0.11803958,0.043916818,0.08595508,0.09115173,0.036630146,0.048171125,0.07722826
inform,notify,9.25,,799,اگاہ,مطلع,0.8117807,0.7860111,0.7904986,0.7755009,0.7660887,0.7710171,0.7586714,0.7514644,0.7599452,0.73205596,0.7458954,0.7405663,0.72611463,0.7228271,0.71470803,0.8054384,0.7988912,0.7783582,0.7562469,0.759483,0.75740594,0.723042,0.7096567,0.71871924
borrow,beg,2.62,,801,قرضے,بیگ,-0.16221383,-0.12698686,-0.04509706,-0.09901934,-0.083664544,-0.09178633,-0.08151515,-0.10302518,-0.13928238,-0.078525186,-0.13358048,-0.10571102,-0.062477946,-0.050714888,-0.08699349,-0.18198234,-0.03962659,-0.122445956,-0.082762904,-0.12351848,-0.12508981,-0.08956613,-0.057469632,-0.0503197
take,obtain,7.1,,802,وصول,حاصل,0.6614247,0.62680787,0.62849283,0.6234464,0.5942781,0.5793787,0.58938104,0.5692712,0.547389,0.57062703,0.5528284,0.5358199,0.5577721,0.54568416,0.5289706,0.64793754,0.63734865,0.62047815,0.59396595,0.58433616,0.5596379,0.5589433,0.5449877,0.5220847
advise,recommend,8.1,,803,مشورہ,تجویز,0.42617896,0.40813,0.42082635,0.39269444,0.36215535,0.3498342,0.38649175,0.35880896,0.33720988,0.37439373,0.34236592,0.33980247,0.35778266,0.34375873,0.32534292,0.3998851,0.39239416,0.3830933,0.39748043,0.35464412,0.34297192,0.36372468,0.34271005,0.32178622
imitate,portray,6.75,,804,نقل,تصویر,0.26551414,0.2659179,0.25942305,0.2538021,0.2458682,0.20080952,0.24518307,0.23513041,0.19885312,0.2332092,0.1965796,0.16979963,0.23661546,0.20045528,0.19213678,0.26908374,0.21411812,0.22323787,0.24978825,0.23088105,0.20975551,0.2279342,0.20650657,0.1856117
win,succeed,7.9,,805,جیت,کامیاب,0.04947459,0.055181853,0.07910897,0.07809067,0.07418375,0.060707036,0.07591364,0.08067913,0.06796612,0.082160376,0.07928116,0.083459646,0.07507733,0.085905634,0.08938327,0.07270445,0.069704995,0.07423428,0.08406772,0.07308437,0.07674093,0.07611826,0.07788601,0.08058014
think,decide,5.13,,806,سوچو,فیصلہ,0.22645012,0.20825283,0.20382932,0.24438466,0.24827935,0.27187824,0.23318955,0.2147204,0.19236355,0.17688227,0.23811239,0.19382772,0.17708601,0.18910433,0.20549345,0.22937109,0.24439313,0.30496457,0.20450062,0.2291308,0.23036215,0.18144032,0.18827367,0.18874344
greet,meet,6.17,,807,ملنا,ملاقات,0.061833616,0.09548721,0.07442587,0.043892745,0.05466605,0.045578156,0.035001606,0.046162806,0.037211217,0.049270965,0.026868662,0.052559692,0.04602526,0.038032487,0.039072353,0.07947852,0.07683019,0.07451289,0.048108835,0.03464106,0.0456042,0.04970275,0.03961937,0.03747036
agree,argue,0.77,,808,اتفاق,بحث,0.3164936,0.3209674,0.32986605,0.31471938,0.2816398,0.24747238,0.2711694,0.27314612,0.259998,0.25398052,0.21703425,0.21532401,0.2431746,0.22472358,0.21185961,0.319337,0.30578673,0.29396558,0.29207948,0.2765866,0.25956163,0.23894086,0.21872663,0.2198613
destroy,make,1.6,,810,تباہ,بنائیں,0.03780309,-0.006780482,0.021599164,-0.03272576,-0.02935879,0.005416514,-0.029070511,-0.028341753,-0.007135539,-0.037889026,-0.010255357,-0.01038246,-0.027163096,0.001408231,-0.016894702,-0.006563589,0.004416322,0.018228225,-0.02227781,-0.021888614,-0.002177671,-0.034357328,-0.023478512,-0.012025841
save,protect,6.58,,811,بچت,حفاظت,0.41332668,0.4110418,0.3062535,0.32025427,0.24280098,0.22982249,0.3045428,0.21867053,0.17838185,0.26832095,0.20813915,0.16028653,0.2563464,0.19410239,0.15373184,0.37804985,0.3350922,0.31148183,0.29365462,0.22471493,0.18918914,0.257124,0.20111834,0.18063274
understand,know,7.47,,813,سمجھو,جاننا,0.14507444,0.09426662,-0.002299475,0.14605579,0.092342764,0.049578775,0.14524831,0.048728492,0.05050276,0.12703656,0.07824343,0.03820256,0.08697049,0.059870705,0.040091094,0.1512982,0.06934151,0.050129205,0.14571123,0.0858717,0.03462268,0.109528564,0.03512008,0.015555043
take,receive,5.08,,814,وصول,حاصل,0.6614247,0.62680787,0.62849283,0.6234464,0.5942781,0.5793787,0.58938104,0.5692712,0.547389,0.57062703,0.5528284,0.5358199,0.5577721,0.54568416,0.5289706,0.64793754,0.63734865,0.62047815,0.59396595,0.58433616,0.5596379,0.5589433,0.5449877,0.5220847
accept,acknowledge,6.88,,815,قبول,تسلیم,0.75058997,0.7305854,0.73029256,0.70382965,0.6947867,0.697186,0.67912835,0.67344415,0.6593486,0.67691374,0.66743565,0.65837294,0.66490793,0.6589441,0.63576883,0.72061086,0.69860196,0.70152164,0.69135344,0.6785678,0.6705563,0.6607996,0.65018326,0.64105725
decide,choose,8.87,,816,فیصلہ,منتخب,0.34777293,0.36938694,0.39970076,0.28338492,0.31195137,0.31815672,0.279087,0.29179877,0.29299536,0.2687561,0.28739965,0.29502732,0.25601962,0.28489494,0.28208426,0.32316887,0.3501293,0.36313188,0.28358567,0.2963684,0.30859908,0.25936294,0.27551198,0.29170844
accept,believe,6.75,,817,قبول,یقین,0.33007863,0.3570877,0.32007378,0.33083737,0.33238065,0.32775462,0.29134622,0.27440596,0.2667976,0.24991247,0.25142574,0.23064312,0.24301225,0.24370609,0.22114688,0.30935317,0.35327142,0.35047758,0.30456594,0.28407824,0.29229102,0.2437801,0.24447224,0.22708619
succeed,fail,0.83,,820,کامیاب,ناکامی,0.26871902,0.24953435,0.24251558,0.2864779,0.26525357,0.2294211,0.28387594,0.25620434,0.23833361,0.26783746,0.2508748,0.2270808,0.26150465,0.23886438,0.22727862,0.27398354,0.2411708,0.23248446,0.28825146,0.2569503,0.2331664,0.2534483,0.23304802,0.21406746
spend,save,0.55,,821,خرچ,بچت,0.4727241,0.46462253,0.49060664,0.4339773,0.42003128,0.42553654,0.37254828,0.37749925,0.3727459,0.3644513,0.325037,0.34065756,0.32884613,0.33896753,0.3358251,0.42459255,0.45336354,0.45378104,0.39985973,0.39810598,0.38943684,0.33061546,0.34154183,0.31981456
know,believe,5.5,,824,جاننا,یقین,0.23918065,0.17754503,0.09679702,0.19420236,0.091246165,0.10120769,0.22462714,0.12508227,0.09738598,0.20302151,0.14839736,0.104383804,0.19244637,0.15136373,0.0994688,0.19086078,0.15213792,0.094966546,0.16328077,0.121690094,0.073851995,0.19748893,0.14474079,0.09449801
gather,meet,7.3,,825,جمع,ملاقات,0.19345054,0.18983223,0.17926197,0.1605312,0.1476581,0.13041331,0.14531112,0.12713523,0.120676994,0.1432493,0.13019606,0.11851575,0.13722606,0.1154713,0.11459058,0.1888012,0.16194019,0.14043579,0.16617422,0.13089558,0.13830106,0.14780445,0.118232355,0.11935134
make,earn,7.62,,826,بنائیں,کمائی,0.033998217,0.022661068,-0.019371,0.00798254,0.011882002,-0.001807059,0.001835407,-0.014609702,-0.013049568,-0.0125563,-0.011139967,-0.01816975,-0.019862503,-0.02490261,-0.038586725,0.03995073,0.015714698,0.016563974,-0.000730716,0.003898535,-0.009293669,-0.008792598,-0.02510708,-0.023006622
multiply,add,2.7,,828,ضرب,شامل,-0.20776735,-0.2344864,-0.15362571,-0.20171264,-0.1765948,-0.15045805,-0.19601953,-0.17746459,-0.15228829,-0.18613157,-0.14476703,-0.10409361,-0.14129046,-0.13633417,-0.12376926,-0.24116579,-0.21414244,-0.23205161,-0.17620048,-0.17528726,-0.13238794,-0.13694878,-0.12841907,-0.110908166
succeed,try,3.98,,831,کامیاب,کوشش,0.2707614,0.32524958,0.32459506,0.3189155,0.32994834,0.3422898,0.3004682,0.31294954,0.3245142,0.29879954,0.30237415,0.3079628,0.29698235,0.30133,0.29523724,0.30446947,0.31084406,0.3069353,0.3027387,0.3193779,0.32587838,0.29371414,0.2929656,0.30445123
accept,deny,1.75,,832,قبول,انکار,0.25717095,0.21671458,0.28104633,0.23596409,0.21664101,0.22588587,0.2595804,0.23949064,0.2535612,0.25393668,0.2486061,0.24600667,0.2697,0.25690946,0.23742963,0.24180016,0.21602747,0.21226007,0.2690965,0.24905944,0.2393545,0.26084065,0.24584115,0.25012133
arrive,come,7.05,,833,پہنچنا,انا,0.5973523,0.59161615,0.6041025,0.5665412,0.56231534,0.5530761,0.52872694,0.5296232,0.5362517,0.50478506,0.51885426,0.50295085,0.48507804,0.48956797,0.48338208,0.59790295,0.58428764,0.60551643,0.5401889,0.53783756,0.52633154,0.47784692,0.50372696,0.48417854
agree,differ,1.05,,834,اتفاق,اختلاف,0.58767337,0.56821555,0.5520922,0.5782015,0.5313655,0.5232287,0.54137397,0.50921744,0.5169823,0.505376,0.49009234,0.4885328,0.4829037,0.496526,0.46861687,0.5640377,0.5686982,0.575152,0.55507845,0.5200809,0.5162845,0.4701635,0.48547557,0.45696715
send,receive,1.08,,835,بھیجیں,حاصل,0.037760444,0.05411608,0.051839903,-0.006824204,0.037991237,0.051207136,-0.036649175,-0.000320684,0.015005725,-0.03471939,-0.003013801,-0.006217516,-0.030354349,0.002627828,0.009437378,0.026817989,0.05098278,0.08183245,-0.02446148,0.024143158,0.042922243,-0.029713748,-0.000882493,0.000163535
win,dominate,5.68,,836,جیت,غلبہ,0.23650944,0.2892131,0.24917154,0.17919727,0.21333936,0.2150497,0.16102846,0.16718148,0.19519557,0.15577091,0.16303451,0.15895359,0.14165314,0.15865123,0.1302654,0.20393229,0.22173922,0.24569896,0.17593837,0.16741218,0.17493933,0.12905753,0.14748442,0.1470217
add,divide,2.3,,837,شامل,تقسیم,0.46985012,0.44859013,0.44128603,0.417822,0.4005216,0.3811872,0.39815536,0.37954092,0.3564404,0.38428608,0.36058247,0.33976698,0.3654904,0.34881365,0.3313541,0.4390356,0.43630683,0.41630065,0.39682925,0.38821408,0.37326258,0.37113112,0.35288855,0.32248786
acquire,get,8.82,,839,حاصل,حاصل,1,1,1,0.99999994,1,1,1,0.99999994,1,1,0.99999994,1.0000001,1,1,0.99999994,1,1,1,1,1,1,1,1,1
participate,join,7.7,,840,شرکت,شمولیت,0.5053892,0.5085076,0.4925258,0.5073488,0.49112943,0.48205483,0.49201402,0.48345968,0.47031495,0.48448327,0.47637957,0.47389516,0.47219253,0.47253665,0.46570167,0.49394378,0.48056597,0.48016262,0.48214692,0.48530823,0.4815428,0.47287685,0.4648286,0.45486417
take,carry,5.23,,843,لینا,اٹھانا,0.48498592,0.52791303,0.53111845,0.42750767,0.4197153,0.43144774,0.40816808,0.39731815,0.42119303,0.39923453,0.41031957,0.39340833,0.39304486,0.37266636,0.38510624,0.49464285,0.4983594,0.5231014,0.4095531,0.4322605,0.4132916,0.38895047,0.38559628,0.38346845
forget,learn,1.18,,844,بھول,سیکھیں,0.21805272,0.1601517,0.10639517,0.23918958,0.21383525,0.20416702,0.21135327,0.21635568,0.22307801,0.20607099,0.20455354,0.20976049,0.21256442,0.21419676,0.18687053,0.24576506,0.16171205,0.14249441,0.22830287,0.2153294,0.22653636,0.20425877,0.1976305,0.19458596
appoint,elect,8.17,,845,مقرر,چننا,0.12216418,0.15376695,0.17940857,0.1716668,0.16034229,0.14539537,0.18042511,0.11873024,0.13080691,0.1766254,0.11512097,0.11120059,0.12743154,0.111689545,0.08982247,0.19110475,0.19440532,0.20487899,0.17046764,0.16490567,0.16004851,0.109119006,0.10147087,0.12492126
engage,marry,5.43,,846,مشغول,شادی,-0.030935925,-0.01565142,-0.04267374,-0.01331538,-0.009553663,-0.05854194,0.016054368,-0.005488077,-0.020198153,0.031862903,-0.001940221,-0.018993655,0.018880391,0.006488747,-0.015976915,0.007194392,-0.019301362,-0.018795509,0.028250186,-0.029469494,-0.004871951,0.00435555,0.003345329,-0.02136193
go,send,3.75,,848,جانا,بھیجیں,0.14322792,0.1650461,0.16631776,0.10915328,0.16147211,0.14724472,0.0993191,0.14620577,0.11696539,0.12330484,0.14073758,0.14188123,0.12810902,0.13413961,0.14031498,0.12642257,0.18833262,0.17712544,0.120444976,0.1489532,0.15646692,0.0950836,0.12019997,0.12541683
take,deliver,4.37,,849,لینا,پہنچانا,0.49705812,0.49642417,0.50938284,0.4478982,0.4201981,0.40332666,0.38399172,0.38927028,0.38801786,0.38205928,0.36944658,0.37214744,0.3692507,0.3621485,0.34808525,0.4816169,0.472414,0.46639982,0.39312682,0.39390975,0.36247557,0.3756277,0.35465482,0.33457673
speak,hear,3.02,,850,بولا,سنا,0.42524022,0.40930894,0.4139732,0.35625437,0.33516964,0.3088993,0.33915204,0.29123965,0.2979771,0.34347206,0.27483723,0.28644162,0.329193,0.29285792,0.2593497,0.42329216,0.3908922,0.3660258,0.3512656,0.28165743,0.29646164,0.33995864,0.28036255,0.27174127
analyze,evaluate,8.03,,851,تجزیہ,اندازہ,0.2790596,0.1924218,0.17892419,0.20555593,0.18749472,0.18798575,0.20807151,0.1871568,0.17274179,0.1961597,0.17647594,0.17595534,0.21216485,0.19623277,0.17774606,0.24144706,0.20609128,0.1900646,0.17738195,0.19996558,0.16216654,0.19793889,0.17138451,0.17843495
argue,rationalize,4.2,,852,بحث,منطقی,0.13235603,0.1474879,0.12641408,0.08269184,0.103294425,0.04875761,0.10905738,0.074404046,0.063475475,0.094303705,0.07939925,0.06685752,0.09471273,0.07567572,0.0900876,0.13192476,0.12765934,0.13454987,0.11427272,0.07300325,0.044813745,0.07545327,0.0757765,0.05719879
compare,analyze,8.1,,854,موازنہ,تجزیہ,0.3326259,0.33548063,0.32647875,0.30072477,0.26416278,0.2623771,0.33173606,0.2896903,0.25972003,0.32592458,0.28569573,0.2575006,0.33636716,0.29624104,0.2959059,0.3354922,0.29901016,0.2897136,0.31435275,0.26854193,0.26378793,0.31626815,0.2758954,0.28421292
disorganize,organize,1.45,,855,غیرمنظم,منظم,0.5464372,0.500546,0.40114588,0.45246458,0.3540032,0.38709307,0.4262101,0.36250263,0.33136356,0.3962834,0.35137346,0.2748751,0.363911,0.31816638,0.2462759,0.46734223,0.5087427,0.38602352,0.3838285,0.35955673,0.3119396,0.3920104,0.28407148,0.26546246
learn,listen,3.88,,858,سیکھیں,سننا,0.22655402,0.1581949,0.20579821,0.18194878,0.1468434,0.10857916,0.19080192,0.12907118,0.11268105,0.12593725,0.11865006,0.12174689,0.14521092,0.116755165,0.1296352,0.20476851,0.1759009,0.12871629,0.15963314,0.124352165,0.12200162,0.12675726,0.10361188,0.119994804
destroy,construct,0.92,,859,تباہ,تعمیر,0.26636982,0.2537231,0.18042836,0.28048047,0.23254065,0.2002567,0.26918596,0.21324001,0.18066819,0.2764552,0.22968656,0.15696381,0.255274,0.21398893,0.17263965,0.29543537,0.2523953,0.20519993,0.2811107,0.20902339,0.18554184,0.26572573,0.20093322,0.16141176
create,build,8.48,,860,بنانا,تعمیر,0.1664283,0.15822898,0.148476,0.15725932,0.15085483,0.15842019,0.12204474,0.1375768,0.12466925,0.11480974,0.114155576,0.10897276,0.10298734,0.12609795,0.11357556,0.16742748,0.16984567,0.15746056,0.12870325,0.14100143,0.13532597,0.098845154,0.10211964,0.114094555
steal,buy,1.13,,861,چوری,خریدنے,0.25782156,0.22577006,0.22655004,0.2207627,0.18896689,0.16445604,0.1940383,0.15170203,0.13017662,0.1848226,0.1460437,0.13442676,0.17519958,0.14751075,0.12795681,0.23207888,0.21672127,0.20559089,0.19495973,0.14654505,0.15880571,0.17372745,0.12907284,0.107451655
kill,hang,4.45,,862,قتل,ہینگ,-0.038773783,0.001949143,0.03926933,0.046083406,0.054578464,0.03627195,0.04948364,0.017651502,0.055565163,0.025416471,0.021101644,0.035277862,0.06642849,0.042580873,-0.009277299,0.04808979,-0.023654707,-0.022455689,0.039313562,0.022273216,0.029286683,0.044684988,0.015620471,-0.003367432
forget,know,0.92,,863,بھول,جاننا,0.045600053,-0.013646857,-0.028194731,0.10433622,0.05114018,0.014022892,0.09197494,0.07278074,0.031281997,0.110498756,0.040808406,0.011128576,0.110223904,0.03552536,0.006137348,0.07482664,0.014563287,-0.016571335,0.10096374,0.048840255,0.016541727,0.08163401,0.051060524,0.006498125
create,imagine,5.13,,864,بنانا,تصور,0.25358495,0.23226742,0.23532754,0.2506558,0.25440282,0.23682025,0.23244,0.21700065,0.20340522,0.20827606,0.1735575,0.16080813,0.18373966,0.15251206,0.16101812,0.25705075,0.24945925,0.23024929,0.2249166,0.21481413,0.20123944,0.18343379,0.14891778,0.15229708
do,happen,4.23,,865,کیا,ہو,0.34079573,0.28365037,0.26342195,0.29685146,0.26299566,0.23978353,0.28611305,0.2546619,0.23604748,0.27729005,0.24696516,0.22937378,0.26977217,0.24155135,0.22834764,0.3201168,0.2785217,0.25454056,0.2836677,0.2573094,0.24010882,0.2679745,0.24374501,0.22512746
win,accomplish,7.85,,866,جیت,پورا,0.26012442,0.2887056,0.31308925,0.21543345,0.24680425,0.2602611,0.17513628,0.21100019,0.21264045,0.15620211,0.20123723,0.18685345,0.14683363,0.1788332,0.19459894,0.22886351,0.2797166,0.30147442,0.18595797,0.2353558,0.2492708,0.15565024,0.18240312,0.19371389
give,deny,1.43,,867,دے,انکار,0.07473874,0.044522908,-0.002722381,0.069101125,0.05441028,0.051379666,0.079135336,0.06490678,0.061571307,0.080186896,0.06397092,0.064610526,0.08335395,0.06984112,0.06359266,0.063148424,0.04291495,0.046186842,0.06549744,0.06843303,0.06393077,0.08506948,0.06978633,0.064130835
deserve,earn,5.8,,868,مستحق,کمائی,0.03171946,0.022446346,0.018390002,0.037342474,0.032560892,0.05908835,0.07638897,0.06375155,0.049014088,0.048850514,0.06791661,0.039083898,0.06444932,0.07912695,0.04825004,0.054567873,0.02589617,-0.01248043,0.0693669,0.0666454,0.047962397,0.03770507,0.060661115,0.06252328
get,put,1.98,,869,حاصل,ڈال,0.10309538,0.10700234,0.05224052,0.021881433,0.034690157,0.01959693,0.02684417,0.013673012,0.01445179,0.016000077,0.020247156,0.023627255,0.028104972,0.027753742,0.033880852,0.06869305,0.056787305,0.034725044,0.027078688,0.02271956,0.008802056,0.02159993,0.035283234,0.04351578
locate,find,8.73,,870,تلاش,مل,0.3314681,0.3210694,0.33242026,0.26734033,0.250351,0.2580045,0.2587647,0.25718006,0.25782788,0.24136281,0.25351804,0.24979702,0.24144377,0.25214612,0.24288298,0.26505706,0.26900804,0.28389215,0.25303215,0.26238105,0.24966756,0.24774504,0.24920979,0.2539439
